"cell_id";"species";"observations";"guild";"status";"record.type"
47;"Podocarpus_nivalis";2;"plants";"Native";"GBIF"
50;"Podocarpus_nivalis";1;"plants";"Native";"GBIF"
7;"Podocarpus_totara";5;"plants";"Native";"GBIF"
8;"Podocarpus_totara";6;"plants";"Native";"GBIF"
9;"Podocarpus_totara";5;"plants";"Native";"GBIF"
10;"Podocarpus_totara";4;"plants";"Native";"GBIF"
13;"Podocarpus_totara";2;"plants";"Native";"GBIF"
14;"Podocarpus_totara";3;"plants";"Native";"GBIF"
15;"Podocarpus_totara";2;"plants";"Native";"GBIF"
16;"Podocarpus_totara";1;"plants";"Native";"GBIF"
18;"Podocarpus_totara";38;"plants";"Native";"GBIF"
19;"Podocarpus_totara";19;"plants";"Native";"GBIF"
20;"Podocarpus_totara";4;"plants";"Native";"GBIF"
25;"Podocarpus_totara";1;"plants";"Native";"GBIF"
27;"Podocarpus_totara";2;"plants";"Native";"GBIF"
28;"Podocarpus_totara";5;"plants";"Native";"GBIF"
30;"Podocarpus_totara";2;"plants";"Native";"GBIF"
31;"Podocarpus_totara";2;"plants";"Native";"GBIF"
33;"Podocarpus_totara";11;"plants";"Native";"GBIF"
36;"Podocarpus_totara";2;"plants";"Native";"GBIF"
37;"Podocarpus_totara";10;"plants";"Native";"GBIF"
38;"Podocarpus_totara";2;"plants";"Native";"GBIF"
40;"Podocarpus_totara";1;"plants";"Native";"GBIF"
41;"Podocarpus_totara";6;"plants";"Native";"GBIF"
42;"Podocarpus_totara";2;"plants";"Native";"GBIF"
43;"Podocarpus_totara";21;"plants";"Native";"GBIF"
44;"Podocarpus_totara";3;"plants";"Native";"GBIF"
46;"Podocarpus_totara";3;"plants";"Native";"GBIF"
48;"Podocarpus_totara";1;"plants";"Native";"GBIF"
51;"Podocarpus_totara";1;"plants";"Native";"GBIF"
52;"Podocarpus_totara";1;"plants";"Native";"GBIF"
1;"Porphyrio_melanotus";19;"birds";"Native";"GBIF"
2;"Porphyrio_melanotus";549;"birds";"Native";"GBIF"
3;"Porphyrio_melanotus";346;"birds";"Native";"GBIF"
4;"Porphyrio_melanotus";277;"birds";"Native";"GBIF"
5;"Porphyrio_melanotus";2206;"birds";"Native";"GBIF"
6;"Porphyrio_melanotus";3;"birds";"Native";"GBIF"
7;"Porphyrio_melanotus";11964;"birds";"Native";"GBIF"
8;"Porphyrio_melanotus";1542;"birds";"Native";"GBIF"
9;"Porphyrio_melanotus";1696;"birds";"Native";"GBIF"
10;"Porphyrio_melanotus";4952;"birds";"Native";"GBIF"
11;"Porphyrio_melanotus";412;"birds";"Native";"GBIF"
12;"Porphyrio_melanotus";43;"birds";"Native";"GBIF"
13;"Porphyrio_melanotus";217;"birds";"Native";"GBIF"
14;"Porphyrio_melanotus";1311;"birds";"Native";"GBIF"
15;"Porphyrio_melanotus";1048;"birds";"Native";"GBIF"
16;"Porphyrio_melanotus";189;"birds";"Native";"GBIF"
17;"Porphyrio_melanotus";431;"birds";"Native";"GBIF"
18;"Porphyrio_melanotus";1239;"birds";"Native";"GBIF"
19;"Porphyrio_melanotus";433;"birds";"Native";"GBIF"
20;"Porphyrio_melanotus";1039;"birds";"Native";"GBIF"
21;"Porphyrio_melanotus";74;"birds";"Native";"GBIF"
22;"Porphyrio_melanotus";167;"birds";"Native";"GBIF"
24;"Porphyrio_melanotus";1757;"birds";"Native";"GBIF"
25;"Porphyrio_melanotus";2426;"birds";"Native";"GBIF"
26;"Porphyrio_melanotus";200;"birds";"Native";"GBIF"
27;"Porphyrio_melanotus";421;"birds";"Native";"GBIF"
28;"Porphyrio_melanotus";4273;"birds";"Native";"GBIF"
29;"Porphyrio_melanotus";3948;"birds";"Native";"GBIF"
30;"Porphyrio_melanotus";546;"birds";"Native";"GBIF"
31;"Porphyrio_melanotus";323;"birds";"Native";"GBIF"
32;"Porphyrio_melanotus";111;"birds";"Native";"GBIF"
33;"Porphyrio_melanotus";96;"birds";"Native";"GBIF"
34;"Porphyrio_melanotus";229;"birds";"Native";"GBIF"
36;"Porphyrio_melanotus";91;"birds";"Native";"GBIF"
37;"Porphyrio_melanotus";432;"birds";"Native";"GBIF"
38;"Porphyrio_melanotus";1823;"birds";"Native";"GBIF"
39;"Porphyrio_melanotus";266;"birds";"Native";"GBIF"
40;"Porphyrio_melanotus";95;"birds";"Native";"GBIF"
41;"Porphyrio_melanotus";201;"birds";"Native";"GBIF"
42;"Porphyrio_melanotus";254;"birds";"Native";"GBIF"
43;"Porphyrio_melanotus";3922;"birds";"Native";"GBIF"
44;"Porphyrio_melanotus";123;"birds";"Native";"GBIF"
46;"Porphyrio_melanotus";272;"birds";"Native";"GBIF"
47;"Porphyrio_melanotus";109;"birds";"Native";"GBIF"
48;"Porphyrio_melanotus";246;"birds";"Native";"GBIF"
49;"Porphyrio_melanotus";95;"birds";"Native";"GBIF"
50;"Porphyrio_melanotus";46;"birds";"Native";"GBIF"
51;"Porphyrio_melanotus";423;"birds";"Native";"GBIF"
52;"Porphyrio_melanotus";1557;"birds";"Native";"GBIF"
53;"Porphyrio_melanotus";33;"birds";"Native";"GBIF"
54;"Porphyrio_melanotus";290;"birds";"Native";"GBIF"
55;"Porphyrio_melanotus";698;"birds";"Native";"GBIF"
1;"Prosthemadera_novaeseelandiae";14;"birds";"Native";"GBIF"
2;"Prosthemadera_novaeseelandiae";821;"birds";"Native";"GBIF"
3;"Prosthemadera_novaeseelandiae";853;"birds";"Native";"GBIF"
4;"Prosthemadera_novaeseelandiae";369;"birds";"Native";"GBIF"
5;"Prosthemadera_novaeseelandiae";4269;"birds";"Native";"GBIF"
7;"Prosthemadera_novaeseelandiae";19858;"birds";"Native";"GBIF"
8;"Prosthemadera_novaeseelandiae";3238;"birds";"Native";"GBIF"
9;"Prosthemadera_novaeseelandiae";4460;"birds";"Native";"GBIF"
10;"Prosthemadera_novaeseelandiae";4833;"birds";"Native";"GBIF"
11;"Prosthemadera_novaeseelandiae";179;"birds";"Native";"GBIF"
12;"Prosthemadera_novaeseelandiae";72;"birds";"Native";"GBIF"
13;"Prosthemadera_novaeseelandiae";633;"birds";"Native";"GBIF"
14;"Prosthemadera_novaeseelandiae";3074;"birds";"Native";"GBIF"
15;"Prosthemadera_novaeseelandiae";2177;"birds";"Native";"GBIF"
16;"Prosthemadera_novaeseelandiae";485;"birds";"Native";"GBIF"
17;"Prosthemadera_novaeseelandiae";452;"birds";"Native";"GBIF"
18;"Prosthemadera_novaeseelandiae";2448;"birds";"Native";"GBIF"
19;"Prosthemadera_novaeseelandiae";1877;"birds";"Native";"GBIF"
20;"Prosthemadera_novaeseelandiae";1517;"birds";"Native";"GBIF"
21;"Prosthemadera_novaeseelandiae";114;"birds";"Native";"GBIF"
22;"Prosthemadera_novaeseelandiae";193;"birds";"Native";"GBIF"
23;"Prosthemadera_novaeseelandiae";1;"birds";"Native";"GBIF"
24;"Prosthemadera_novaeseelandiae";1696;"birds";"Native";"GBIF"
25;"Prosthemadera_novaeseelandiae";8794;"birds";"Native";"GBIF"
26;"Prosthemadera_novaeseelandiae";380;"birds";"Native";"GBIF"
27;"Prosthemadera_novaeseelandiae";1418;"birds";"Native";"GBIF"
28;"Prosthemadera_novaeseelandiae";5542;"birds";"Native";"GBIF"
29;"Prosthemadera_novaeseelandiae";15204;"birds";"Native";"GBIF"
30;"Prosthemadera_novaeseelandiae";2450;"birds";"Native";"GBIF"
31;"Prosthemadera_novaeseelandiae";462;"birds";"Native";"GBIF"
32;"Prosthemadera_novaeseelandiae";911;"birds";"Native";"GBIF"
33;"Prosthemadera_novaeseelandiae";272;"birds";"Native";"GBIF"
34;"Prosthemadera_novaeseelandiae";10;"birds";"Native";"GBIF"
35;"Prosthemadera_novaeseelandiae";1;"birds";"Native";"GBIF"
36;"Prosthemadera_novaeseelandiae";370;"birds";"Native";"GBIF"
37;"Prosthemadera_novaeseelandiae";437;"birds";"Native";"GBIF"
38;"Prosthemadera_novaeseelandiae";109;"birds";"Native";"GBIF"
39;"Prosthemadera_novaeseelandiae";20;"birds";"Native";"GBIF"
40;"Prosthemadera_novaeseelandiae";216;"birds";"Native";"GBIF"
41;"Prosthemadera_novaeseelandiae";679;"birds";"Native";"GBIF"
42;"Prosthemadera_novaeseelandiae";238;"birds";"Native";"GBIF"
43;"Prosthemadera_novaeseelandiae";55;"birds";"Native";"GBIF"
44;"Prosthemadera_novaeseelandiae";165;"birds";"Native";"GBIF"
45;"Prosthemadera_novaeseelandiae";103;"birds";"Native";"GBIF"
46;"Prosthemadera_novaeseelandiae";1569;"birds";"Native";"GBIF"
47;"Prosthemadera_novaeseelandiae";142;"birds";"Native";"GBIF"
48;"Prosthemadera_novaeseelandiae";80;"birds";"Native";"GBIF"
49;"Prosthemadera_novaeseelandiae";1207;"birds";"Native";"GBIF"
50;"Prosthemadera_novaeseelandiae";132;"birds";"Native";"GBIF"
51;"Prosthemadera_novaeseelandiae";260;"birds";"Native";"GBIF"
52;"Prosthemadera_novaeseelandiae";2491;"birds";"Native";"GBIF"
53;"Prosthemadera_novaeseelandiae";306;"birds";"Native";"GBIF"
54;"Prosthemadera_novaeseelandiae";4071;"birds";"Native";"GBIF"
55;"Prosthemadera_novaeseelandiae";1424;"birds";"Native";"GBIF"
3;"Prumnopitys_ferruginea";1;"plants";"Native";"GBIF"
7;"Prumnopitys_ferruginea";5;"plants";"Native";"GBIF"
8;"Prumnopitys_ferruginea";22;"plants";"Native";"GBIF"
9;"Prumnopitys_ferruginea";26;"plants";"Native";"GBIF"
10;"Prumnopitys_ferruginea";5;"plants";"Native";"GBIF"
13;"Prumnopitys_ferruginea";13;"plants";"Native";"GBIF"
14;"Prumnopitys_ferruginea";7;"plants";"Native";"GBIF"
15;"Prumnopitys_ferruginea";77;"plants";"Native";"GBIF"
16;"Prumnopitys_ferruginea";41;"plants";"Native";"GBIF"
17;"Prumnopitys_ferruginea";39;"plants";"Native";"GBIF"
18;"Prumnopitys_ferruginea";83;"plants";"Native";"GBIF"
19;"Prumnopitys_ferruginea";116;"plants";"Native";"GBIF"
20;"Prumnopitys_ferruginea";5;"plants";"Native";"GBIF"
25;"Prumnopitys_ferruginea";4;"plants";"Native";"GBIF"
27;"Prumnopitys_ferruginea";106;"plants";"Native";"GBIF"
28;"Prumnopitys_ferruginea";28;"plants";"Native";"GBIF"
29;"Prumnopitys_ferruginea";67;"plants";"Native";"GBIF"
30;"Prumnopitys_ferruginea";16;"plants";"Native";"GBIF"
31;"Prumnopitys_ferruginea";24;"plants";"Native";"GBIF"
32;"Prumnopitys_ferruginea";2;"plants";"Native";"GBIF"
33;"Prumnopitys_ferruginea";17;"plants";"Native";"GBIF"
36;"Prumnopitys_ferruginea";1;"plants";"Native";"GBIF"
37;"Prumnopitys_ferruginea";58;"plants";"Native";"GBIF"
38;"Prumnopitys_ferruginea";2;"plants";"Native";"GBIF"
40;"Prumnopitys_ferruginea";35;"plants";"Native";"GBIF"
41;"Prumnopitys_ferruginea";5;"plants";"Native";"GBIF"
43;"Prumnopitys_ferruginea";3;"plants";"Native";"GBIF"
46;"Prumnopitys_ferruginea";26;"plants";"Native";"GBIF"
49;"Prumnopitys_ferruginea";14;"plants";"Native";"GBIF"
52;"Prumnopitys_ferruginea";2;"plants";"Native";"GBIF"
54;"Prumnopitys_ferruginea";31;"plants";"Native";"GBIF"
8;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
9;"Prumnopitys_taxifolia";4;"plants";"Native";"GBIF"
10;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
13;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
15;"Prumnopitys_taxifolia";19;"plants";"Native";"GBIF"
16;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
19;"Prumnopitys_taxifolia";56;"plants";"Native";"GBIF"
20;"Prumnopitys_taxifolia";14;"plants";"Native";"GBIF"
27;"Prumnopitys_taxifolia";12;"plants";"Native";"GBIF"
28;"Prumnopitys_taxifolia";34;"plants";"Native";"GBIF"
29;"Prumnopitys_taxifolia";38;"plants";"Native";"GBIF"
30;"Prumnopitys_taxifolia";2;"plants";"Native";"GBIF"
31;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
32;"Prumnopitys_taxifolia";2;"plants";"Native";"GBIF"
33;"Prumnopitys_taxifolia";39;"plants";"Native";"GBIF"
37;"Prumnopitys_taxifolia";6;"plants";"Native";"GBIF"
38;"Prumnopitys_taxifolia";8;"plants";"Native";"GBIF"
40;"Prumnopitys_taxifolia";2;"plants";"Native";"GBIF"
42;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
43;"Prumnopitys_taxifolia";26;"plants";"Native";"GBIF"
44;"Prumnopitys_taxifolia";4;"plants";"Native";"GBIF"
46;"Prumnopitys_taxifolia";6;"plants";"Native";"GBIF"
51;"Prumnopitys_taxifolia";1;"plants";"Native";"GBIF"
54;"Prumnopitys_taxifolia";2;"plants";"Native";"GBIF"
10;"Prunus_avium";1;"plants";"Exotic";"GBIF"
51;"Prunus_avium";1;"plants";"Exotic";"GBIF"
25;"Prunus_cerasifera";1;"plants";"Exotic";"GBIF"
28;"Prunus_cerasifera";1;"plants";"Exotic";"GBIF"
38;"Prunus_cerasifera";1;"plants";"Exotic";"GBIF"
51;"Prunus_cerasifera";1;"plants";"Exotic";"GBIF"
54;"Prunus_cerasifera";1;"plants";"Exotic";"GBIF"
19;"Prunus_domestica";1;"plants";"Exotic";"GBIF"
24;"Prunus_laurocerasus";2;"plants";"Exotic";"GBIF"
32;"Prunus_laurocerasus";1;"plants";"Exotic";"GBIF"
36;"Prunus_laurocerasus";2;"plants";"Exotic";"GBIF"
38;"Prunus_laurocerasus";2;"plants";"Exotic";"GBIF"
42;"Prunus_laurocerasus";1;"plants";"Exotic";"GBIF"
43;"Prunus_laurocerasus";1;"plants";"Exotic";"GBIF"
52;"Prunus_laurocerasus";1;"plants";"Exotic";"GBIF"
3;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
8;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
10;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
14;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
27;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
28;"Pseudopanax_arboreus";23;"plants";"Native";"GBIF"
29;"Pseudopanax_arboreus";24;"plants";"Native";"GBIF"
30;"Pseudopanax_arboreus";1;"plants";"Native";"GBIF"
33;"Pseudopanax_arboreus";2;"plants";"Native";"GBIF"
38;"Pseudopanax_arboreus";5;"plants";"Native";"GBIF"
42;"Pseudopanax_arboreus";2;"plants";"Native";"GBIF"
43;"Pseudopanax_arboreus";4;"plants";"Native";"GBIF"
44;"Pseudopanax_arboreus";3;"plants";"Native";"GBIF"
36;"Pseudopanax_chathamicus";8;"plants";"Native";"GBIF"
4;"Pseudopanax_crassifolius";1;"plants";"Native";"GBIF"
7;"Pseudopanax_crassifolius";2;"plants";"Native";"GBIF"
8;"Pseudopanax_crassifolius";39;"plants";"Native";"GBIF"
9;"Pseudopanax_crassifolius";27;"plants";"Native";"GBIF"
10;"Pseudopanax_crassifolius";6;"plants";"Native";"GBIF"
13;"Pseudopanax_crassifolius";6;"plants";"Native";"GBIF"
14;"Pseudopanax_crassifolius";6;"plants";"Native";"GBIF"
15;"Pseudopanax_crassifolius";54;"plants";"Native";"GBIF"
16;"Pseudopanax_crassifolius";25;"plants";"Native";"GBIF"
17;"Pseudopanax_crassifolius";45;"plants";"Native";"GBIF"
18;"Pseudopanax_crassifolius";71;"plants";"Native";"GBIF"
19;"Pseudopanax_crassifolius";128;"plants";"Native";"GBIF"
20;"Pseudopanax_crassifolius";21;"plants";"Native";"GBIF"
25;"Pseudopanax_crassifolius";2;"plants";"Native";"GBIF"
27;"Pseudopanax_crassifolius";150;"plants";"Native";"GBIF"
28;"Pseudopanax_crassifolius";36;"plants";"Native";"GBIF"
29;"Pseudopanax_crassifolius";60;"plants";"Native";"GBIF"
30;"Pseudopanax_crassifolius";9;"plants";"Native";"GBIF"
31;"Pseudopanax_crassifolius";17;"plants";"Native";"GBIF"
32;"Pseudopanax_crassifolius";16;"plants";"Native";"GBIF"
33;"Pseudopanax_crassifolius";45;"plants";"Native";"GBIF"
36;"Pseudopanax_crassifolius";3;"plants";"Native";"GBIF"
37;"Pseudopanax_crassifolius";52;"plants";"Native";"GBIF"
38;"Pseudopanax_crassifolius";13;"plants";"Native";"GBIF"
40;"Pseudopanax_crassifolius";29;"plants";"Native";"GBIF"
41;"Pseudopanax_crassifolius";24;"plants";"Native";"GBIF"
42;"Pseudopanax_crassifolius";3;"plants";"Native";"GBIF"
43;"Pseudopanax_crassifolius";49;"plants";"Native";"GBIF"
44;"Pseudopanax_crassifolius";2;"plants";"Native";"GBIF"
46;"Pseudopanax_crassifolius";56;"plants";"Native";"GBIF"
48;"Pseudopanax_crassifolius";2;"plants";"Native";"GBIF"
49;"Pseudopanax_crassifolius";12;"plants";"Native";"GBIF"
50;"Pseudopanax_crassifolius";1;"plants";"Native";"GBIF"
51;"Pseudopanax_crassifolius";2;"plants";"Native";"GBIF"
52;"Pseudopanax_crassifolius";1;"plants";"Native";"GBIF"
54;"Pseudopanax_crassifolius";25;"plants";"Native";"GBIF"
55;"Pseudopanax_crassifolius";3;"plants";"Native";"GBIF"
2;"Pseudopanax_lessonii";1;"plants";"Native";"GBIF"
7;"Pseudopanax_lessonii";5;"plants";"Native";"GBIF"
14;"Pseudopanax_lessonii";1;"plants";"Native";"GBIF"
24;"Pseudopanax_lessonii";2;"plants";"Native";"GBIF"
4;"Pseudowintera_axillaris";4;"plants";"Native";"GBIF"
5;"Pseudowintera_axillaris";1;"plants";"Native";"GBIF"
7;"Pseudowintera_axillaris";1;"plants";"Native";"GBIF"
8;"Pseudowintera_axillaris";11;"plants";"Native";"GBIF"
9;"Pseudowintera_axillaris";4;"plants";"Native";"GBIF"
10;"Pseudowintera_axillaris";2;"plants";"Native";"GBIF"
13;"Pseudowintera_axillaris";3;"plants";"Native";"GBIF"
14;"Pseudowintera_axillaris";4;"plants";"Native";"GBIF"
15;"Pseudowintera_axillaris";26;"plants";"Native";"GBIF"
16;"Pseudowintera_axillaris";37;"plants";"Native";"GBIF"
17;"Pseudowintera_axillaris";30;"plants";"Native";"GBIF"
18;"Pseudowintera_axillaris";71;"plants";"Native";"GBIF"
19;"Pseudowintera_axillaris";16;"plants";"Native";"GBIF"
25;"Pseudowintera_axillaris";13;"plants";"Native";"GBIF"
27;"Pseudowintera_axillaris";55;"plants";"Native";"GBIF"
28;"Pseudowintera_axillaris";6;"plants";"Native";"GBIF"
29;"Pseudowintera_axillaris";50;"plants";"Native";"GBIF"
30;"Pseudowintera_axillaris";18;"plants";"Native";"GBIF"
32;"Pseudowintera_axillaris";1;"plants";"Native";"GBIF"
46;"Pseudowintera_axillaris";1;"plants";"Native";"GBIF"
4;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
5;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
8;"Pseudowintera_colorata";5;"plants";"Native";"GBIF"
9;"Pseudowintera_colorata";6;"plants";"Native";"GBIF"
10;"Pseudowintera_colorata";7;"plants";"Native";"GBIF"
13;"Pseudowintera_colorata";8;"plants";"Native";"GBIF"
14;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
15;"Pseudowintera_colorata";19;"plants";"Native";"GBIF"
16;"Pseudowintera_colorata";36;"plants";"Native";"GBIF"
17;"Pseudowintera_colorata";29;"plants";"Native";"GBIF"
18;"Pseudowintera_colorata";64;"plants";"Native";"GBIF"
19;"Pseudowintera_colorata";162;"plants";"Native";"GBIF"
20;"Pseudowintera_colorata";35;"plants";"Native";"GBIF"
25;"Pseudowintera_colorata";6;"plants";"Native";"GBIF"
27;"Pseudowintera_colorata";84;"plants";"Native";"GBIF"
28;"Pseudowintera_colorata";32;"plants";"Native";"GBIF"
29;"Pseudowintera_colorata";48;"plants";"Native";"GBIF"
30;"Pseudowintera_colorata";21;"plants";"Native";"GBIF"
31;"Pseudowintera_colorata";14;"plants";"Native";"GBIF"
32;"Pseudowintera_colorata";13;"plants";"Native";"GBIF"
33;"Pseudowintera_colorata";38;"plants";"Native";"GBIF"
36;"Pseudowintera_colorata";3;"plants";"Native";"GBIF"
37;"Pseudowintera_colorata";79;"plants";"Native";"GBIF"
38;"Pseudowintera_colorata";14;"plants";"Native";"GBIF"
40;"Pseudowintera_colorata";42;"plants";"Native";"GBIF"
41;"Pseudowintera_colorata";20;"plants";"Native";"GBIF"
42;"Pseudowintera_colorata";2;"plants";"Native";"GBIF"
43;"Pseudowintera_colorata";53;"plants";"Native";"GBIF"
44;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
46;"Pseudowintera_colorata";41;"plants";"Native";"GBIF"
48;"Pseudowintera_colorata";2;"plants";"Native";"GBIF"
49;"Pseudowintera_colorata";7;"plants";"Native";"GBIF"
51;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
52;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
54;"Pseudowintera_colorata";22;"plants";"Native";"GBIF"
55;"Pseudowintera_colorata";1;"plants";"Native";"GBIF"
8;"Psidium_cattleianum";1;"plants";"Exotic";"GBIF"
17;"Psidium_cattleianum";3;"plants";"Exotic";"GBIF"
24;"Psidium_cattleianum";1;"plants";"Exotic";"GBIF"
19;"Pyrus_communis";1;"plants";"Exotic";"GBIF"
43;"Pyrus_communis";1;"plants";"Exotic";"GBIF"
4;"Raukaua_edgerleyi";1;"plants";"Native";"GBIF"
8;"Raukaua_edgerleyi";13;"plants";"Native";"GBIF"
9;"Raukaua_edgerleyi";3;"plants";"Native";"GBIF"
10;"Raukaua_edgerleyi";2;"plants";"Native";"GBIF"
13;"Raukaua_edgerleyi";2;"plants";"Native";"GBIF"
14;"Raukaua_edgerleyi";3;"plants";"Native";"GBIF"
15;"Raukaua_edgerleyi";8;"plants";"Native";"GBIF"
17;"Raukaua_edgerleyi";6;"plants";"Native";"GBIF"
18;"Raukaua_edgerleyi";14;"plants";"Native";"GBIF"
19;"Raukaua_edgerleyi";10;"plants";"Native";"GBIF"
20;"Raukaua_edgerleyi";2;"plants";"Native";"GBIF"
27;"Raukaua_edgerleyi";10;"plants";"Native";"GBIF"
28;"Raukaua_edgerleyi";2;"plants";"Native";"GBIF"
29;"Raukaua_edgerleyi";5;"plants";"Native";"GBIF"
30;"Raukaua_edgerleyi";8;"plants";"Native";"GBIF"
31;"Raukaua_edgerleyi";3;"plants";"Native";"GBIF"
32;"Raukaua_edgerleyi";5;"plants";"Native";"GBIF"
37;"Raukaua_edgerleyi";4;"plants";"Native";"GBIF"
46;"Raukaua_edgerleyi";4;"plants";"Native";"GBIF"
52;"Raukaua_edgerleyi";1;"plants";"Native";"GBIF"
53;"Raukaua_edgerleyi";1;"plants";"Native";"GBIF"
54;"Raukaua_edgerleyi";4;"plants";"Native";"GBIF"
8;"Raukaua_simplex";2;"plants";"Native";"GBIF"
12;"Raukaua_simplex";3;"plants";"Native";"GBIF"
13;"Raukaua_simplex";7;"plants";"Native";"GBIF"
14;"Raukaua_simplex";2;"plants";"Native";"GBIF"
15;"Raukaua_simplex";7;"plants";"Native";"GBIF"
17;"Raukaua_simplex";18;"plants";"Native";"GBIF"
18;"Raukaua_simplex";25;"plants";"Native";"GBIF"
19;"Raukaua_simplex";144;"plants";"Native";"GBIF"
20;"Raukaua_simplex";8;"plants";"Native";"GBIF"
25;"Raukaua_simplex";6;"plants";"Native";"GBIF"
27;"Raukaua_simplex";87;"plants";"Native";"GBIF"
28;"Raukaua_simplex";23;"plants";"Native";"GBIF"
29;"Raukaua_simplex";37;"plants";"Native";"GBIF"
30;"Raukaua_simplex";10;"plants";"Native";"GBIF"
31;"Raukaua_simplex";5;"plants";"Native";"GBIF"
32;"Raukaua_simplex";16;"plants";"Native";"GBIF"
33;"Raukaua_simplex";7;"plants";"Native";"GBIF"
36;"Raukaua_simplex";1;"plants";"Native";"GBIF"
37;"Raukaua_simplex";61;"plants";"Native";"GBIF"
38;"Raukaua_simplex";3;"plants";"Native";"GBIF"
40;"Raukaua_simplex";9;"plants";"Native";"GBIF"
41;"Raukaua_simplex";23;"plants";"Native";"GBIF"
42;"Raukaua_simplex";2;"plants";"Native";"GBIF"
45;"Raukaua_simplex";1;"plants";"Native";"GBIF"
46;"Raukaua_simplex";48;"plants";"Native";"GBIF"
48;"Raukaua_simplex";2;"plants";"Native";"GBIF"
49;"Raukaua_simplex";16;"plants";"Native";"GBIF"
53;"Raukaua_simplex";1;"plants";"Native";"GBIF"
54;"Raukaua_simplex";32;"plants";"Native";"GBIF"
11;"Rhamnus_alaternus";1;"plants";"Exotic";"GBIF"
24;"Rhamnus_alaternus";3;"plants";"Exotic";"GBIF"
25;"Rhamnus_alaternus";1;"plants";"Exotic";"GBIF"
29;"Rhamnus_alaternus";1;"plants";"Exotic";"GBIF"
43;"Rhamnus_alaternus";3;"plants";"Exotic";"GBIF"
8;"Rhaphiolepis_loquata";2;"plants";"Exotic";"GBIF"
10;"Rhaphiolepis_loquata";1;"plants";"Exotic";"GBIF"
24;"Rhaphiolepis_loquata";3;"plants";"Exotic";"GBIF"
25;"Rhaphiolepis_loquata";5;"plants";"Exotic";"GBIF"
1;"Rhipidura_fuliginosa";54;"birds";"Native";"GBIF"
2;"Rhipidura_fuliginosa";979;"birds";"Native";"GBIF"
3;"Rhipidura_fuliginosa";675;"birds";"Native";"GBIF"
4;"Rhipidura_fuliginosa";496;"birds";"Native";"GBIF"
5;"Rhipidura_fuliginosa";3919;"birds";"Native";"GBIF"
6;"Rhipidura_fuliginosa";7;"birds";"Native";"GBIF"
7;"Rhipidura_fuliginosa";12582;"birds";"Native";"GBIF"
8;"Rhipidura_fuliginosa";3073;"birds";"Native";"GBIF"
9;"Rhipidura_fuliginosa";4577;"birds";"Native";"GBIF"
10;"Rhipidura_fuliginosa";5833;"birds";"Native";"GBIF"
11;"Rhipidura_fuliginosa";252;"birds";"Native";"GBIF"
12;"Rhipidura_fuliginosa";135;"birds";"Native";"GBIF"
13;"Rhipidura_fuliginosa";655;"birds";"Native";"GBIF"
