"cell_id";"species";"observations"
656;"Prosthemadera_novaeseelandiae";188
656;"Prumnopitys_ferruginea";2
656;"Prumnopitys_taxifolia";1
656;"Pseudopanax_arboreus";1
656;"Raukaua_edgerleyi";2
656;"Rhipidura_fuliginosa";158
656;"Sturnus_vulgaris";83
656;"Tadorna_variegata";24
656;"Turdus_merula";77
656;"Turdus_philomelos";49
656;"Weinmannia_racemosa";2
656;"Zosterops_lateralis";104
657;"Acanthis_flammea";2
657;"Acanthisitta_chloris";5
657;"Acridotheres_tristis";2
657;"Anthornis_melanura";15
657;"Anthus_novaeseelandiae";1
657;"Astelia_fragrans";1
657;"Beilschmiedia_tawa";2
657;"Carduelis_carduelis";6
657;"Carpodetus_serratus";1
657;"Chloris_chloris";6
657;"Coprosma_foetidissima";1
657;"Coprosma_grandifolia";1
657;"Coprosma_lucida";1
657;"Cyanoramphus_auriceps";8
657;"Dacrydium_cupressinum";2
657;"Elaeocarpus_dentatus";1
657;"Elaeocarpus_hookerianus";1
657;"Fringilla_coelebs";20
657;"Gerygone_igata";31
657;"Griselinia_littoralis";1
657;"Hedycarya_arborea";1
657;"Hemiphaga_novaeseelandiae";32
657;"Leucopogon_fasciculatus";1
657;"Melicytus_ramiflorus";1
657;"Mohoua_albicilla";17
657;"Myrsine_salicina";1
657;"Neomyrtus_pedunculata";1
657;"Nestegis_cunninghamii";1
657;"Nestegis_lanceolata";1
657;"Nestor_meridionalis";8
657;"Passer_domesticus";13
657;"Pennantia_corymbosa";1
657;"Petroica_australis";9
657;"Petroica_macrocephala";24
657;"Platycercus_eximius";9
657;"Podocarpus_cunninghamii";1
657;"Prosthemadera_novaeseelandiae";38
657;"Prumnopitys_ferruginea";1
657;"Pseudopanax_arboreus";1
657;"Pseudopanax_crassifolius";1
657;"Pseudowintera_axillaris";1
657;"Pseudowintera_colorata";1
657;"Raukaua_edgerleyi";1
657;"Raukaua_simplex";1
657;"Rhipidura_fuliginosa";19
657;"Ripogonum_scandens";1
657;"Rubus_cissoides";1
657;"Schefflera_digitata";1
657;"Sturnus_vulgaris";11
657;"Tadorna_variegata";1
657;"Turdus_merula";21
657;"Turdus_philomelos";13
657;"Weinmannia_racemosa";1
657;"Zosterops_lateralis";12
658;"Acanthis_flammea";2
658;"Anthornis_melanura";4
658;"Cacatua_galerita";1
658;"Carduelis_carduelis";3
658;"Chloris_chloris";2
658;"Cyanoramphus_auriceps";2
658;"Fringilla_coelebs";15
658;"Gerygone_igata";6
658;"Mohoua_albicilla";2
658;"Passer_domesticus";1
658;"Petroica_australis";2
658;"Petroica_macrocephala";6
658;"Platycercus_eximius";4
658;"Prosthemadera_novaeseelandiae";6
658;"Rhipidura_fuliginosa";17
658;"Sturnus_vulgaris";8
658;"Tadorna_variegata";5
658;"Turdus_merula";11
658;"Turdus_philomelos";6
658;"Zosterops_lateralis";11
659;"Acridotheres_tristis";7
659;"Anthornis_melanura";2
659;"Carduelis_carduelis";5
659;"Chloris_chloris";2
659;"Fringilla_coelebs";9
659;"Gerygone_igata";4
659;"Hemiphaga_novaeseelandiae";1
659;"Passer_domesticus";7
659;"Petroica_macrocephala";1
659;"Phasianus_colchicus";2
659;"Prosthemadera_novaeseelandiae";5
659;"Rhipidura_fuliginosa";8
659;"Sturnus_vulgaris";4
659;"Tadorna_variegata";5
659;"Turdus_merula";6
659;"Turdus_philomelos";5
659;"Zosterops_lateralis";5
660;"Acanthis_flammea";1
660;"Acridotheres_tristis";9
660;"Anthornis_melanura";1
660;"Carduelis_carduelis";1
660;"Chloris_chloris";4
660;"Fringilla_coelebs";7
660;"Gerygone_igata";3
660;"Meleagris_gallopavo";4
660;"Passer_domesticus";4
660;"Phasianus_colchicus";3
660;"Prosthemadera_novaeseelandiae";2
660;"Rhipidura_fuliginosa";3
660;"Sturnus_vulgaris";6
660;"Tadorna_variegata";5
660;"Turdus_merula";5
660;"Turdus_philomelos";4
660;"Zosterops_lateralis";2
661;"Acridotheres_tristis";1
661;"Anthornis_melanura";2
661;"Branta_canadensis";1
661;"Carduelis_carduelis";3
661;"Chloris_chloris";1
661;"Fringilla_coelebs";5
661;"Gerygone_igata";2
661;"Leucopogon_fasciculatus";1
661;"Ligustrum_sinense";1
661;"Meleagris_gallopavo";3
661;"Passer_domesticus";5
661;"Platycercus_eximius";1
661;"Prosthemadera_novaeseelandiae";4
661;"Rhipidura_fuliginosa";3
661;"Sturnus_vulgaris";2
661;"Tadorna_variegata";1
661;"Turdus_merula";6
661;"Turdus_philomelos";1
661;"Zosterops_lateralis";3
662;"Acridotheres_tristis";12
662;"Anthornis_melanura";1
662;"Branta_canadensis";4
662;"Carduelis_carduelis";4
662;"Chloris_chloris";5
662;"Fringilla_coelebs";18
662;"Gerygone_igata";12
662;"Mohoua_albicilla";1
662;"Passer_domesticus";17
662;"Petroica_australis";2
662;"Petroica_macrocephala";2
662;"Phasianus_colchicus";1
662;"Platycercus_eximius";2
662;"Porphyrio_melanotus";5
662;"Prosthemadera_novaeseelandiae";4
662;"Rhipidura_fuliginosa";13
662;"Sturnus_vulgaris";12
662;"Tadorna_variegata";8
662;"Turdus_merula";7
662;"Turdus_philomelos";9
662;"Zosterops_lateralis";7
663;"Acanthis_flammea";3
663;"Acridotheres_tristis";6
663;"Anthus_novaeseelandiae";1
663;"Branta_canadensis";1
663;"Carduelis_carduelis";7
663;"Chloris_chloris";9
663;"Fringilla_coelebs";18
663;"Gerygone_igata";12
663;"Mohoua_albicilla";12
663;"Passer_domesticus";7
663;"Petroica_australis";4
663;"Petroica_macrocephala";9
663;"Phasianus_colchicus";3
663;"Platycercus_eximius";1
663;"Porphyrio_melanotus";3
663;"Prosthemadera_novaeseelandiae";5
663;"Rhipidura_fuliginosa";11
663;"Sturnus_vulgaris";8
663;"Tadorna_variegata";2
663;"Turdus_merula";13
663;"Turdus_philomelos";9
663;"Zosterops_lateralis";11
664;"Acanthis_flammea";4
664;"Acridotheres_tristis";4
664;"Anthornis_melanura";2
664;"Anthus_novaeseelandiae";2
664;"Carduelis_carduelis";4
664;"Chloris_chloris";6
664;"Fringilla_coelebs";14
664;"Gerygone_igata";9
664;"Mohoua_albicilla";9
664;"Petroica_australis";1
664;"Petroica_macrocephala";6
664;"Phasianus_colchicus";4
664;"Platycercus_eximius";3
664;"Rhipidura_fuliginosa";9
664;"Sturnus_vulgaris";4
664;"Turdus_merula";10
664;"Turdus_philomelos";4
664;"Zosterops_lateralis";5
665;"Acridotheres_tristis";1
665;"Anthus_novaeseelandiae";1
665;"Fringilla_coelebs";6
665;"Gerygone_igata";1
665;"Hymenolaimus_malacorhynchos";1
665;"Mohoua_albicilla";3
665;"Passer_domesticus";1
665;"Petroica_australis";1
665;"Petroica_macrocephala";2
665;"Phasianus_colchicus";3
665;"Sturnus_vulgaris";1
665;"Turdus_merula";4
665;"Turdus_philomelos";1
665;"Zosterops_lateralis";1
666;"Acridotheres_tristis";2
666;"Anthornis_melanura";5
666;"Cyanoramphus_auriceps";1
666;"Fringilla_coelebs";4
666;"Gerygone_igata";3
666;"Hemiphaga_novaeseelandiae";1
666;"Hymenolaimus_malacorhynchos";1
666;"Mohoua_albicilla";5
666;"Nestor_meridionalis";2
666;"Petroica_australis";2
666;"Petroica_macrocephala";4
666;"Phasianus_colchicus";3
666;"Prosthemadera_novaeseelandiae";5
666;"Rhipidura_fuliginosa";4
666;"Turdus_merula";3
666;"Zosterops_lateralis";4
667;"Aristotelia_serrata";1
667;"Beilschmiedia_tawa";1
667;"Carpodetus_serratus";1
667;"Coprosma_lucida";1
667;"Coprosma_rotundifolia";1
667;"Dacrycarpus_dacrydioides";1
667;"Dacrydium_cupressinum";1
667;"Elaeocarpus_dentatus";1
667;"Fuchsia_excorticata";1
667;"Geniostoma_rupestre";1
667;"Hedycarya_arborea";1
667;"Knightia_excelsa";1
667;"Leucopogon_fasciculatus";1
667;"Melicytus_ramiflorus";1
667;"Myrsine_australis";1
667;"Paratrophis_microphylla";1
667;"Parsonsia_heterophylla";1
667;"Pennantia_corymbosa";1
667;"Prumnopitys_ferruginea";1
667;"Prumnopitys_taxifolia";1
667;"Pseudopanax_crassifolius";1
667;"Pseudowintera_axillaris";1
667;"Pseudowintera_colorata";1
667;"Ripogonum_scandens";1
667;"Schefflera_digitata";1
668;"Astelia_fragrans";1
668;"Beilschmiedia_tawa";3
668;"Berberis_glaucocarpa";1
668;"Carpodetus_serratus";2
668;"Coprosma_lucida";2
668;"Coprosma_rhamnoides";2
668;"Coprosma_tenuifolia";1
668;"Dacrycarpus_dacrydioides";1
668;"Dacrydium_cupressinum";3
668;"Elaeocarpus_dentatus";3
668;"Fuchsia_excorticata";1
668;"Geniostoma_ligustrifolium";2
668;"Geniostoma_rupestre";1
668;"Griselinia_littoralis";1
668;"Griselinia_lucida";2
668;"Hedycarya_arborea";2
668;"Knightia_excelsa";3
668;"Leucopogon_fasciculatus";3
668;"Melicytus_ramiflorus";3
668;"Mida_salicifolia";1
668;"Myrsine_australis";2
668;"Neomyrtus_pedunculata";1
668;"Prumnopitys_ferruginea";3
668;"Prumnopitys_taxifolia";1
668;"Pseudopanax_crassifolius";3
668;"Pseudowintera_axillaris";2
668;"Pseudowintera_colorata";1
668;"Rhopalostylis_sapida";1
668;"Ripogonum_scandens";3
668;"Rubus_cissoides";1
668;"Schefflera_digitata";1
668;"Tupeia_antarctica";1
668;"Weinmannia_racemosa";1
669;"Aristotelia_serrata";4
669;"Ascarina_lucida";1
669;"Astelia_fragrans";2
669;"Beilschmiedia_tawa";8
669;"Carpodetus_serratus";8
669;"Coprosma_grandifolia";2
669;"Coprosma_lucida";8
669;"Coprosma_parviflora";1
669;"Coprosma_rhamnoides";7
669;"Coprosma_robusta";2
669;"Coprosma_tenuifolia";2
669;"Dacrycarpus_dacrydioides";7
669;"Dacrydium_cupressinum";6
669;"Elaeocarpus_dentatus";3
669;"Geniostoma_ligustrifolium";9
669;"Griselinia_littoralis";2
669;"Griselinia_lucida";2
669;"Hedycarya_arborea";7
669;"Hymenolaimus_malacorhynchos";1
669;"Knightia_excelsa";9
669;"Leptecophylla_juniperina";1
669;"Leucopogon_fasciculatus";5
669;"Macropiper_excelsum";1
669;"Melicytus_ramiflorus";9
669;"Muehlenbeckia_australis";2
669;"Myrsine_australis";9
669;"Pennantia_corymbosa";1
669;"Pittosporum_eugenioides";3
669;"Pittosporum_tenuifolium";4
669;"Prumnopitys_ferruginea";8
669;"Prumnopitys_taxifolia";8
669;"Pseudopanax_arboreus";1
669;"Pseudopanax_crassifolius";8
669;"Pseudowintera_axillaris";5
669;"Raukaua_edgerleyi";1
669;"Ripogonum_scandens";8
669;"Rubus_cissoides";2
669;"Schefflera_digitata";1
669;"Weinmannia_racemosa";1
671;"Acanthisitta_chloris";1
671;"Beilschmiedia_tawa";1
671;"Coprosma_linariifolia";1
671;"Coprosma_lucida";1
671;"Coprosma_tenuifolia";1
671;"Dacrycarpus_dacrydioides";1
671;"Dacrydium_cupressinum";1
671;"Elaeocarpus_hookerianus";1
671;"Fringilla_coelebs";1
671;"Gerygone_igata";2
671;"Griselinia_littoralis";1
671;"Griselinia_lucida";1
671;"Hemiphaga_novaeseelandiae";2
671;"Leucopogon_fasciculatus";1
671;"Melicytus_ramiflorus";1
671;"Mohoua_albicilla";2
671;"Neomyrtus_pedunculata";1
671;"Nestor_meridionalis";3
671;"Petroica_australis";2
671;"Petroica_macrocephala";2
671;"Prosthemadera_novaeseelandiae";2
671;"Prumnopitys_ferruginea";1
671;"Pseudowintera_axillaris";1
671;"Pseudowintera_colorata";1
671;"Rhipidura_fuliginosa";2
671;"Schefflera_digitata";1
671;"Tadorna_variegata";1
671;"Weinmannia_racemosa";1
671;"Zosterops_lateralis";1
672;"Fringilla_coelebs";1
672;"Passer_domesticus";1
672;"Porphyrio_melanotus";1
672;"Tadorna_variegata";1
672;"Turdus_merula";1
673;"Fringilla_coelebs";1
673;"Hemiphaga_novaeseelandiae";2
673;"Prosthemadera_novaeseelandiae";2
673;"Rhipidura_fuliginosa";1
673;"Tadorna_variegata";2
673;"Turdus_merula";2
673;"Turdus_philomelos";1
674;"Acridotheres_tristis";1
674;"Anthornis_melanura";1
674;"Anthus_novaeseelandiae";1
674;"Carduelis_carduelis";2
674;"Chloris_chloris";1
674;"Fringilla_coelebs";4
674;"Gallirallus_australis";7
674;"Gerygone_igata";3
674;"Hemiphaga_novaeseelandiae";4
674;"Meleagris_gallopavo";3
674;"Passer_domesticus";3
674;"Phasianus_colchicus";5
674;"Prosthemadera_novaeseelandiae";6
674;"Rhipidura_fuliginosa";5
674;"Sturnus_vulgaris";1
674;"Tadorna_variegata";2
674;"Turdus_merula";1
674;"Turdus_philomelos";2
674;"Zosterops_lateralis";2
675;"Acridotheres_tristis";4
675;"Alectryon_excelsus";1
675;"Anthornis_melanura";1
675;"Anthus_novaeseelandiae";1
675;"Berberis_glaucocarpa";1
675;"Carduelis_carduelis";6
675;"Fringilla_coelebs";3
675;"Gallirallus_australis";1
675;"Gerygone_igata";4
675;"Hedycarya_arborea";1
675;"Hemiphaga_novaeseelandiae";2
675;"Macropiper_excelsum";1
675;"Meleagris_gallopavo";1
675;"Melicytus_ramiflorus";1
675;"Passer_domesticus";3
675;"Phasianus_colchicus";1
675;"Prosthemadera_novaeseelandiae";5
675;"Rhipidura_fuliginosa";7
675;"Ripogonum_scandens";1
675;"Sturnus_vulgaris";4
675;"Tadorna_variegata";5
675;"Turdus_merula";4
675;"Turdus_philomelos";1
675;"Zosterops_lateralis";5
676;"Acridotheres_tristis";8
676;"Carduelis_carduelis";3
676;"Chloris_chloris";3
676;"Fringilla_coelebs";7
676;"Gerygone_igata";7
676;"Hemiphaga_novaeseelandiae";3
676;"Meleagris_gallopavo";2
676;"Mohoua_albicilla";1
676;"Passer_domesticus";8
676;"Phasianus_colchicus";2
676;"Prosthemadera_novaeseelandiae";6
676;"Rhipidura_fuliginosa";8
676;"Sturnus_vulgaris";10
676;"Tadorna_variegata";5
676;"Turdus_merula";6
676;"Turdus_philomelos";3
676;"Zosterops_lateralis";3
677;"Acridotheres_tristis";1
677;"Anthus_novaeseelandiae";1
677;"Carduelis_carduelis";1
677;"Chloris_chloris";2
677;"Fringilla_coelebs";3
677;"Gerygone_igata";5
677;"Hemiphaga_novaeseelandiae";2
677;"Mohoua_albicilla";1
677;"Passer_domesticus";1
677;"Phasianus_colchicus";1
677;"Prosthemadera_novaeseelandiae";4
677;"Rhipidura_fuliginosa";6
677;"Sturnus_vulgaris";2
677;"Tadorna_variegata";2
677;"Turdus_merula";2
677;"Zosterops_lateralis";1
678;"Fringilla_coelebs";6
678;"Gerygone_igata";5
678;"Hemiphaga_novaeseelandiae";2
678;"Leptospermum_scoparium";1
678;"Mohoua_albicilla";2
678;"Passer_domesticus";1
678;"Petroica_macrocephala";1
678;"Phasianus_colchicus";4
678;"Prosthemadera_novaeseelandiae";5
678;"Rhipidura_fuliginosa";5
678;"Tadorna_variegata";2
678;"Turdus_merula";4
678;"Turdus_philomelos";4
678;"Zosterops_lateralis";2
679;"Acridotheres_tristis";9
679;"Anthornis_melanura";4
679;"Branta_canadensis";5
679;"Carduelis_carduelis";4
679;"Fringilla_coelebs";6
679;"Gerygone_igata";13
679;"Hemiphaga_novaeseelandiae";5
679;"Meleagris_gallopavo";6
679;"Nestor_meridionalis";1
679;"Passer_domesticus";5
679;"Phasianus_colchicus";3
679;"Porphyrio_melanotus";1
679;"Prosthemadera_novaeseelandiae";8
679;"Rhipidura_fuliginosa";11
679;"Sturnus_vulgaris";6
679;"Tadorna_variegata";11
679;"Turdus_merula";2
679;"Turdus_philomelos";6
679;"Zosterops_lateralis";15
680;"Acridotheres_tristis";5
680;"Anthornis_melanura";7
680;"Branta_canadensis";1
680;"Carduelis_carduelis";6
680;"Chloris_chloris";2
680;"Chroicocephalus_novaehollandiae";7
680;"Fringilla_coelebs";9
680;"Gerygone_igata";5
680;"Meleagris_gallopavo";4
680;"Passer_domesticus";6
680;"Phasianus_colchicus";1
680;"Porphyrio_melanotus";3
680;"Prosthemadera_novaeseelandiae";4
680;"Rhipidura_fuliginosa";10
680;"Sturnus_vulgaris";8
680;"Tadorna_variegata";7
680;"Turdus_merula";4
680;"Turdus_philomelos";2
680;"Zosterops_lateralis";6
681;"Acridotheres_tristis";15
681;"Alectryon_excelsus";2
681;"Alseuosmia_macrophylla";2
681;"Anthornis_melanura";4
681;"Anthus_novaeseelandiae";1
681;"Beilschmiedia_tawa";3
681;"Carduelis_carduelis";26
681;"Carpodetus_serratus";2
681;"Chloris_chloris";14
681;"Chroicocephalus_novaehollandiae";33
681;"Coprosma_lucida";2
681;"Coprosma_robusta";1
681;"Coprosma_tenuifolia";1
681;"Corynocarpus_laevigatus";1
681;"Dacrycarpus_dacrydioides";3
681;"Dacrydium_cupressinum";1
681;"Freycinetia_banksii";2
681;"Fringilla_coelebs";31
681;"Geniostoma_ligustrifolium";2
681;"Geniostoma_rupestre";1
681;"Gerygone_igata";35
681;"Griselinia_lucida";1
681;"Hedycarya_arborea";3
681;"Hemiphaga_novaeseelandiae";16
681;"Knightia_excelsa";3
681;"Leptospermum_scoparium";1
681;"Leucopogon_fasciculatus";1
681;"Litsea_calicaris";1
681;"Lophomyrtus_bullata";2
681;"Macropiper_excelsum";3
681;"Meleagris_gallopavo";5
681;"Melicytus_ramiflorus";3
681;"Myrsine_australis";2
681;"Paratrophis_microphylla";1
681;"Parsonsia_heterophylla";2
681;"Passer_domesticus";77
681;"Passiflora_tetrandra";1
681;"Petroica_macrocephala";3
681;"Phasianus_colchicus";15
681;"Phyllocladus_trichomanoides";1
681;"Platycercus_eximius";19
681;"Porphyrio_melanotus";27
681;"Prosthemadera_novaeseelandiae";42
681;"Prumnopitys_ferruginea";2
681;"Pseudopanax_arboreus";1
681;"Pseudopanax_crassifolius";2
681;"Rhipidura_fuliginosa";58
681;"Rhopalostylis_sapida";3
681;"Ripogonum_scandens";3
681;"Schefflera_digitata";1
681;"Sturnus_vulgaris";65
681;"Tadorna_variegata";73
681;"Turdus_merula";53
681;"Turdus_philomelos";26
681;"Weinmannia_racemosa";1
681;"Zosterops_lateralis";30
682;"Carduelis_carduelis";1
682;"Carpodetus_serratus";1
682;"Coprosma_grandifolia";1
682;"Coprosma_lucida";1
682;"Coprosma_rhamnoides";1
682;"Dacrydium_cupressinum";1
682;"Fringilla_coelebs";6
682;"Gaultheria_antipoda";1
682;"Geniostoma_rupestre";1
682;"Gerygone_igata";7
682;"Hedycarya_arborea";1
682;"Hemiphaga_novaeseelandiae";2
682;"Knightia_excelsa";1
682;"Leptospermum_scoparium";1
682;"Leucopogon_fasciculatus";1
682;"Melicytus_ramiflorus";1
682;"Petroica_macrocephala";1
682;"Porphyrio_melanotus";2
682;"Prosthemadera_novaeseelandiae";6
682;"Pseudopanax_crassifolius";1
682;"Rhipidura_fuliginosa";7
682;"Rubus_cissoides";1
682;"Rubus_fruticosus";1
682;"Tadorna_variegata";2
682;"Turdus_merula";4
682;"Turdus_philomelos";4
682;"Weinmannia_racemosa";1
682;"Zosterops_lateralis";3
683;"Acridotheres_tristis";1
683;"Alseuosmia_macrophylla";2
683;"Anthornis_melanura";15
683;"Aristotelia_serrata";1
683;"Beilschmiedia_tawa";2
683;"Carduelis_carduelis";1
683;"Carpodetus_serratus";2
683;"Coprosma_grandifolia";2
683;"Dacrycarpus_dacrydioides";1
683;"Elaeocarpus_dentatus";2
683;"Freycinetia_banksii";2
683;"Fringilla_coelebs";14
683;"Fuchsia_excorticata";1
683;"Geniostoma_ligustrifolium";2
683;"Gerygone_igata";25
683;"Griselinia_lucida";2
683;"Hedycarya_arborea";2
683;"Hemiphaga_novaeseelandiae";14
683;"Knightia_excelsa";2
683;"Leptospermum_scoparium";1
683;"Leucopogon_fasciculatus";2
683;"Melicytus_ramiflorus";2
683;"Mohoua_albicilla";3
683;"Muehlenbeckia_australis";1
683;"Myrsine_australis";1
683;"Nestegis_lanceolata";2
683;"Passer_domesticus";1
683;"Passiflora_tetrandra";1
683;"Petroica_australis";16
683;"Petroica_macrocephala";19
683;"Phasianus_colchicus";2
683;"Platycercus_eximius";4
683;"Prosthemadera_novaeseelandiae";12
683;"Prumnopitys_ferruginea";1
683;"Pseudopanax_crassifolius";2
683;"Rhipidura_fuliginosa";18
683;"Rhopalostylis_sapida";2
683;"Ripogonum_scandens";2
683;"Rubus_cissoides";2
683;"Schefflera_digitata";1
683;"Sturnus_vulgaris";1
683;"Turdus_merula";7
683;"Turdus_philomelos";5
683;"Weinmannia_racemosa";2
683;"Zosterops_lateralis";11
684;"Acanthis_flammea";1
684;"Anthornis_melanura";4
684;"Carduelis_carduelis";1
684;"Chloris_chloris";1
684;"Fringilla_coelebs";2
684;"Gerygone_igata";2
684;"Hemiphaga_novaeseelandiae";1
684;"Mohoua_albicilla";1
684;"Passer_domesticus";1
684;"Petroica_australis";1
684;"Petroica_macrocephala";1
684;"Platycercus_eximius";1
684;"Prosthemadera_novaeseelandiae";1
684;"Rhipidura_fuliginosa";5
684;"Tadorna_variegata";3
684;"Turdus_philomelos";3
684;"Zosterops_lateralis";3
685;"Anthornis_melanura";1
685;"Beilschmiedia_tawa";1
685;"Carduelis_carduelis";2
685;"Chloris_chloris";2
685;"Coprosma_grandifolia";1
685;"Coprosma_lucida";1
685;"Dacrycarpus_dacrydioides";1
685;"Elaeocarpus_dentatus";1
685;"Freycinetia_banksii";1
685;"Fringilla_coelebs";4
685;"Geniostoma_ligustrifolium";1
685;"Gerygone_igata";12
685;"Griselinia_lucida";1
685;"Hedycarya_arborea";1
685;"Hemiphaga_novaeseelandiae";5
685;"Knightia_excelsa";1
685;"Meleagris_gallopavo";1
685;"Melicytus_ramiflorus";1
685;"Mohoua_albicilla";4
685;"Myrsine_australis";1
685;"Parsonsia_heterophylla";1
685;"Passer_domesticus";2
685;"Petroica_australis";1
685;"Petroica_macrocephala";6
685;"Platycercus_eximius";2
685;"Podocarpus_cunninghamii";1
685;"Prosthemadera_novaeseelandiae";12
685;"Prumnopitys_ferruginea";1
685;"Pseudopanax_arboreus";1
685;"Pseudopanax_crassifolius";1
685;"Rhipidura_fuliginosa";3
685;"Ripogonum_scandens";1
685;"Tadorna_variegata";4
685;"Turdus_merula";1
685;"Weinmannia_racemosa";1
685;"Zosterops_lateralis";6
686;"Acridotheres_tristis";2
686;"Anthornis_melanura";1
686;"Carduelis_carduelis";5
686;"Chloris_chloris";3
686;"Fringilla_coelebs";10
686;"Gerygone_igata";4
686;"Hemiphaga_novaeseelandiae";3
686;"Meleagris_gallopavo";11
686;"Passer_domesticus";6
686;"Phasianus_colchicus";4
686;"Platycercus_eximius";5
686;"Porphyrio_melanotus";3
686;"Prosthemadera_novaeseelandiae";4
686;"Rhipidura_fuliginosa";6
686;"Sturnus_vulgaris";6
686;"Tadorna_variegata";7
686;"Turdus_merula";7
686;"Turdus_philomelos";5
686;"Zosterops_lateralis";3
687;"Acridotheres_tristis";1
687;"Anthornis_melanura";15
687;"Anthus_novaeseelandiae";2
687;"Beilschmiedia_tawa";1
687;"Carpodetus_serratus";1
687;"Coprosma_grandifolia";1
687;"Coprosma_lucida";1
687;"Coprosma_tenuifolia";1
687;"Dacrycarpus_dacrydioides";1
687;"Dacrydium_cupressinum";1
687;"Elaeocarpus_dentatus";1
687;"Fringilla_coelebs";12
687;"Geniostoma_rupestre";1
687;"Gerygone_igata";12
687;"Griselinia_littoralis";1
687;"Hedycarya_arborea";1
687;"Hemiphaga_novaeseelandiae";5
687;"Knightia_excelsa";1
687;"Meleagris_gallopavo";1
687;"Melicytus_ramiflorus";1
687;"Mohoua_albicilla";14
687;"Passer_domesticus";3
687;"Pennantia_corymbosa";1
687;"Petroica_australis";10
687;"Petroica_macrocephala";4
687;"Phasianus_colchicus";8
687;"Platycercus_eximius";1
687;"Prosthemadera_novaeseelandiae";6
687;"Prumnopitys_ferruginea";1
687;"Prumnopitys_taxifolia";1
687;"Pseudopanax_arboreus";1
687;"Pseudopanax_crassifolius";1
687;"Pseudowintera_axillaris";1
687;"Pseudowintera_colorata";1
687;"Raukaua_edgerleyi";1
687;"Rhipidura_fuliginosa";6
687;"Ripogonum_scandens";1
687;"Rubus_cissoides";1
687;"Schefflera_digitata";1
687;"Sturnus_vulgaris";3
687;"Tadorna_variegata";3
687;"Turdus_merula";9
687;"Turdus_philomelos";1
687;"Weinmannia_racemosa";1
687;"Zosterops_lateralis";5
688;"Acanthis_flammea";3
688;"Acanthisitta_chloris";4
688;"Acridotheres_tristis";1
688;"Anthornis_melanura";23
688;"Anthus_novaeseelandiae";1
688;"Aristotelia_serrata";1
688;"Callaeas_cinereus";1
688;"Carduelis_carduelis";1
